metric_name,count,llm_action,target_field_key,suggested_field_key,suggested_aliases,suggested_required_any,name_cn,category,value_type,confidence,llm_reason,example_reports
领导力培训参训人次,2,keep_unknown,,,[],[],,,,0.95,领导力培训参训人次属于培训的细分类型（按培训主题/层级划分），而Core ESG Schema中已覆盖通用培训维度指标（如trained_employees_count、training_coverage_rate、training_hours_per_employee等），但明确不将培训内容子类（如领导力、合规、ESG专项、安全等）纳入通用Core，因其不具备跨行业强制可比性与披露一致性；该指标反映企业内部人才发展策略，属公司特色管理实践，非ESG实质性议题的底层量化基础指标，符合keep_unknown判定原则。,008_002649_博彦科技_2024_博彦科技：2024年度环境、社会及公司治理（ESG）报告
通用技能培训时长,2,keep_unknown,,,[],[],,,,0.95,‘通用技能培训时长’是对培训类型的细分（按技能性质划分），属于公司内部培训管理颗粒度，不具备跨行业通用性；Core ESG Schema 中已覆盖培训总量、人均时长、覆盖率、投入金额等高频通用指标（如 training_total_hours、training_hours_per_employee），但明确不纳入按内容维度（如通用技能、专业技能、ESG专项、安全合规等）拆分的子类指标，以避免体系过度膨胀和口径不可比；该指标亦非经营财务指标，但属管理实践细节，应保留在企业特色指标层，不建议进入通用 Core。,008_002649_博彦科技_2024_博彦科技：2024年度环境、社会及公司治理（ESG）报告
业务技能培训时长,2,add_alias_to_existing_core,training_total_hours,,"[""业务技能培训时长""]","[""业务技能培训时长""]",,,,0.95,业务技能培训时长属于员工培训总时长的子类，但Core ESG Schema中training_total_hours的定义为宏观、总量性指标（未限定培训类型），其aliases已包含'员工培训总时长''培训总小时数'等宽泛表述；'业务技能培训时长'在实践中常作为培训总时长的组成部分或披露口径之一，且单位（小时）、场景（员工培训表）和数值量级（千小时级）与training_total_hours完全一致；ESG标准（如GRI 404-1）亦将'培训小时数'作为统一总量指标，不强制区分培训性质。因此应作为training_total_hours的别名纳入，而非新建指标或行业指标。,008_002649_博彦科技_2024_博彦科技：2024年度环境、社会及公司治理（ESG）报告
领导力培训时长,2,add_alias_to_existing_core,training_total_hours,,"[""领导力培训时长""]","[""领导力培训""]",,,,0.95,领导力培训时长是员工培训总时长的子类维度，属于培训活动的结构性细分；Core中已有training_total_hours（员工培训总时长）及其aliases均聚焦于总量维度，而‘领导力培训时长’在披露实践中常作为培训构成的一部分被单独列示，但其计量单位（小时）、指标性质（定量、S类）和管理逻辑与training_total_hours完全一致；将其作为alias可支持结构化归集（如通过required_any='领导力培训'触发识别），同时避免新增冗余核心字段，符合‘同义/子类表达优先映射至现有core’原则。,008_002649_博彦科技_2024_博彦科技：2024年度环境、社会及公司治理（ESG）报告
发生泄露客户信息事件数量,2,new_core_candidate,,customer_data_breach_cases,[],[],客户数据泄露事件数量,G,number,0.95,客户数据泄露事件直接关联企业数据治理、信息安全与合规管理，属于公司治理（G）维度核心风险指标；高频披露（如博彦科技等科技服务类企业）、跨行业适用性日益增强（金融、医疗、零售、互联网均面临同等监管要求），且具备明确量化定义（事件数量，单位：件）、强ESG相关性（呼应TCFD、ISSB S2、GDPR/《个人信息保护法》等框架），现有Core Schema中无同类指标，需作为通用治理类核心指标新增。,008_002649_博彦科技_2024_博彦科技：2024年度环境、社会及公司治理（ESG）报告
涉及侵犯客户隐私和丢失客户资料的经证实的投诉,2,new_core_candidate,,customer_data_privacy_breach_complaints,[],[],客户数据隐私泄露经证实投诉数量,S,number,0.88,该指标聚焦客户个人信息保护与数据安全，是数字时代关键社会议题，具有跨行业通用性（如IT服务、金融、电商、医疗等均面临客户数据管理责任）；其语义明确、可量化（次数）、ESG相关性强（直接关联SDG 16.10及GDPR/《个人信息保护法》合规要求）；现有customer_complaints仅覆盖泛义投诉，未区分隐私/数据类专项事件，且Core中无任何数据安全、隐私泄露或客户信息保护相关定量指标，存在显著缺口。,008_002649_博彦科技_2024_博彦科技：2024年度环境、社会及公司治理（ESG）报告
数据安全 / 客户隐私保护相关培训人次,2,industry_schema_candidate,,,[],[],,,,0.95,数据安全/客户隐私保护相关培训人次属于信息安全与数据合规管理范畴，虽具ESG相关性（S维度中客户权益、数据伦理），但其披露主体高度集中于ICT、互联网、金融科技等数据敏感型行业；Core ESG Schema中已有通用培训类指标（如trained_employees_count、anti_corruption_training_participants），但未按主题细分，且该指标不具备跨行业高频、可比、标准化基础——制造业、农业、传统能源等行业极少披露此类专项培训人次。因此更适合纳入行业ESG指标体系（如ICT行业模块），而非通用Core。,008_002649_博彦科技_2024_博彦科技：2024年度环境、社会及公司治理（ESG）报告
数据安全 / 客户隐私保护相关培训时长,2,industry_schema_candidate,,,[],[],,,,0.95,数据安全/客户隐私保护相关培训时长属于信息安全与数据治理范畴，虽具ESG相关性（S类中的客户权益、数据伦理维度），但其披露主体高度集中于IT服务、软件、互联网、金融等强数据处理行业；通用Core中已有training_total_hours、training_hours_per_employee等基础培训指标，而专项主题培训（如数据安全、隐私保护、AI伦理、反洗钱等）不具备跨行业高频可比性，宜纳入行业ESG指标体系（如信息技术行业或金融业专属Schema），不宜泛化为通用Core指标。,008_002649_博彦科技_2024_博彦科技：2024年度环境、社会及公司治理（ESG）报告
研发人员比例,2,new_core_candidate,,r_and_d_employee_ratio,[],[],研发人员比例,S,percentage,0.88,研发人员比例（研发人员数/员工总数）是衡量企业创新人力投入强度的关键指标，具有跨行业通用性（科技、制造、医药、通信等广泛披露），与已有核心指标 r_and_d_employees 和 total_employees 存在明确逻辑关联，且为国际主流ESG框架（如GRI 206、SASB Software & IT Services）推荐披露项；其百分比形式反映结构性特征，不可被绝对量替代，符合高频、可量化、ESG相关性强（属社会维度中‘创新与人力资本发展’子主题）的新增核心标准。,008_002649_博彦科技_2024_博彦科技：2024年度环境、社会及公司治理（ESG）报告
持有软件著作权数量,2,keep_unknown,,,[],[],,,,0.95,持有软件著作权数量属于知识产权类经营成果指标，反映企业技术创新产出和商业化能力，本质为经营绩效/研发成果类财务或业务指标，而非ESG实质性议题的直接度量；Core ESG Schema中已覆盖专利相关指标（authorized_patents_new、authorized_patents_total、patent_applications_new），但软件著作权法律属性、保护机制、披露动因与专利存在显著差异，且其披露频次低（仅2家报告提及）、行业集中度高（典型如IT服务、软件企业），不具备跨行业高频通用性；根据判断原则，经营绩效/财务类指标及公司特色指标应 keep_unknown。,008_002649_博彦科技_2024_博彦科技：2024年度环境、社会及公司治理（ESG）报告
持有商标数量,2,keep_unknown,,,[],[],,,,0.95,持有商标数量属于知识产权管理或品牌资产类经营性指标，反映企业品牌建设与商业成果，不直接关联环境（E）、社会（S）或治理（G）核心实质性议题；Core ESG Schema 中无同类定性/定量治理类知识产权产出指标（如专利已覆盖，但商标不属于ESG实质性议题）；且该指标在ESG报告中披露频次极低（仅2例），不具备跨行业通用性、强制披露性或监管共识性，符合keep_unknown判定原则。,008_002649_博彦科技_2024_博彦科技：2024年度环境、社会及公司治理（ESG）报告
获得 ISO 45001 职业健康安全管理体系认证的公司数（含母公司）,2,industry_schema_candidate,,,[],[],,,,0.95,ISO 45001认证公司数量属于管理体系合规性指标，反映组织管理能力而非直接ESG绩效；Core ESG Schema中已有实质性社会类指标（如work_injury_rate、employee_health_record_coverage_rate）衡量职业健康安全结果，而认证数量属于过程性、制度性、非量化驱动的管理投入证据；该指标披露频次低（仅2家）、单位为‘家’（组织计数）、语义聚焦于认证覆盖主体数，不具备跨行业高频可比性，更适合作为制造业、建筑业等高危行业ESG子集中的补充指标，不宜纳入通用Core。,008_002649_博彦科技_2024_博彦科技：2024年度环境、社会及公司治理（ESG）报告
海外供应商,2,industry_schema_candidate,,,[],[],,,,0.95,海外供应商数量反映企业全球化供应链布局，属于供应链管理维度下的业务拓展或运营特征指标，不具备跨行业通用ESG必要性；Core中已有'supplier_esg_assessment'（定性机制类）但无任何供应商数量类定量指标，且该指标未体现ESG实质性影响（如供应商ESG表现、风险或绩效），更适合作为ICT、制造等全球化程度高行业的特色行业指标，不宜纳入通用Core。,008_002649_博彦科技_2024_博彦科技：2024年度环境、社会及公司治理（ESG）报告
